1.031956E+15 	 1.978401E-54 
1.020140E+15 	 2.095669E-54 
1.008458E+15 	 2.219888E-54 
9.969108E+14 	 2.351470E-54 
9.854955E+14 	 2.490851E-54 
9.742109E+14 	 2.638494E-54 
9.630555E+14 	 2.794888E-54 
9.520278E+14 	 2.960552E-54 
9.411264E+14 	 3.136036E-54 
9.303499E+14 	 3.321922E-54 
9.196967E+14 	 3.518826E-54 
9.091655E+14 	 3.727401E-54 
8.987550E+14 	 3.948339E-54 
8.884636E+14 	 4.182373E-54 
8.782901E+14 	 4.430279E-54 
8.682330E+14 	 4.692880E-54 
8.582911E+14 	 4.971046E-54 
8.484631E+14 	 5.265700E-54 
8.387476E+14 	 5.577820E-54 
8.291434E+14 	 5.908440E-54 
8.196491E+14 	 6.258657E-54 
8.102635E+14 	 6.629633E-54 
8.009855E+14 	 7.022598E-54 
7.918136E+14 	 7.438856E-54 
7.827468E+14 	 7.879787E-54 
7.737838E+14 	 8.346854E-54 
7.649234E+14 	 8.841606E-54 
7.561645E+14 	 9.365684E-54 
7.475059E+14 	 9.920826E-54 
7.389464E+14 	 1.050887E-53 
7.304850E+14 	 1.113178E-53 
7.221204E+14 	 1.179160E-53 
7.138516E+14 	 1.249054E-53 
7.056775E+14 	 1.323090E-53 
6.975970E+14 	 1.401515E-53 
6.896091E+14 	 1.484589E-53 
6.817126E+14 	 1.572586E-53 
6.739065E+14 	 1.665800E-53 
6.661898E+14 	 1.764539E-53 
6.585614E+14 	 1.869130E-53 
6.510204E+14 	 1.979921E-53 
6.435658E+14 	 2.097279E-53 
6.361965E+14 	 2.221593E-53 
6.289116E+14 	 2.353276E-53 
6.217101E+14 	 2.492764E-53 
6.145911E+14 	 2.640520E-53 
6.075536E+14 	 2.797035E-53 
6.005967E+14 	 2.962826E-53 
5.937195E+14 	 3.138445E-53 
5.869210E+14 	 3.324474E-53 
5.802003E+14 	 3.521529E-53 
5.735566E+14 	 3.730264E-53 
5.669890E+14 	 3.951372E-53 
5.604966E+14 	 4.185586E-53 
5.540785E+14 	 4.433682E-53 
5.477339E+14 	 4.696485E-53 
5.414620E+14 	 4.974864E-53 
5.352618E+14 	 5.269745E-53 
5.291327E+14 	 5.582104E-53 
5.230738E+14 	 5.912978E-53 
5.170842E+14 	 6.263464E-53 
5.111632E+14 	 6.634725E-53 
5.053101E+14 	 7.027992E-53 
4.995239E+14 	 7.444570E-53 
4.938040E+14 	 7.885839E-53 
4.881496E+14 	 8.353265E-53 
4.825599E+14 	 8.848397E-53 
4.770343E+14 	 9.372877E-53 
4.715719E+14 	 9.928446E-53 
4.661721E+14 	 1.051695E-52 
4.608341E+14 	 1.114033E-52 
4.555572E+14 	 1.180066E-52 
4.503408E+14 	 1.250013E-52 
4.451841E+14 	 1.324107E-52 
4.400864E+14 	 1.402592E-52 
4.350471E+14 	 1.485729E-52 
4.300655E+14 	 1.573794E-52 
4.251409E+14 	 1.667079E-52 
4.202728E+14 	 1.765894E-52 
4.154604E+14 	 1.870566E-52 
4.107031E+14 	 1.981442E-52 
4.060002E+14 	 2.098890E-52 
4.013512E+14 	 2.223300E-52 
3.967555E+14 	 2.355084E-52 
3.922123E+14 	 2.494679E-52 
3.877212E+14 	 2.642549E-52 
3.832816E+14 	 2.799183E-52 
3.788927E+14 	 2.965102E-52 
3.745541E+14 	 3.140856E-52 
3.702652E+14 	 3.327027E-52 
3.660254E+14 	 3.524233E-52 
3.618342E+14 	 3.733129E-52 
3.576909E+14 	 3.954407E-52 
3.535951E+14 	 4.188800E-52 
3.495462E+14 	 4.437088E-52 
3.455437E+14 	 4.700092E-52 
3.415869E+14 	 4.978685E-52 
3.376755E+14 	 5.273792E-52 
3.338089E+14 	 5.586391E-52 
3.299866E+14 	 5.917519E-52 
3.262080E+14 	 6.268275E-52 
3.224727E+14 	 6.639821E-52 
3.187801E+14 	 7.033390E-52 
3.151299E+14 	 7.450288E-52 
3.115214E+14 	 7.891896E-52 
3.079543E+14 	 8.359681E-52 
3.044280E+14 	 8.855193E-52 
3.009421E+14 	 9.380077E-52 
2.974961E+14 	 9.936072E-52 
2.940895E+14 	 1.052502E-51 
2.907220E+14 	 1.114888E-51 
2.873930E+14 	 1.180972E-51 
2.841022E+14 	 1.250973E-51 
2.808490E+14 	 1.325124E-51 
2.776331E+14 	 1.403669E-51 
2.744540E+14 	 1.486870E-51 
2.713113E+14 	 1.575003E-51 
2.682046E+14 	 1.668360E-51 
2.651335E+14 	 1.767250E-51 
2.620975E+14 	 1.872002E-51 
2.590963E+14 	 1.982964E-51 
2.561295E+14 	 2.100502E-51 
2.531966E+14 	 2.225007E-51 
2.502973E+14 	 2.356892E-51 
2.474313E+14 	 2.496595E-51 
2.445980E+14 	 2.644578E-51 
2.417972E+14 	 2.801333E-51 
2.390284E+14 	 2.967380E-51 
2.362914E+14 	 3.143268E-51 
2.335857E+14 	 3.329582E-51 
2.309110E+14 	 3.526940E-51 
2.282669E+14 	 3.735996E-51 
2.256531E+14 	 3.957444E-51 
2.230692E+14 	 4.192018E-51 
2.205149E+14 	 4.440496E-51 
2.179898E+14 	 4.703702E-51 
2.154937E+14 	 4.982509E-51 
2.130261E+14 	 5.277843E-51 
2.105868E+14 	 5.590682E-51 
2.081755E+14 	 5.922065E-51 
2.057917E+14 	 6.273089E-51 
2.034353E+14 	 6.644921E-51 
2.011058E+14 	 7.038792E-51 
1.988030E+14 	 7.456010E-51 
1.965265E+14 	 7.897958E-51 
1.942762E+14 	 8.366102E-51 
1.920516E+14 	 8.861995E-51 
1.898525E+14 	 9.387281E-51 
1.876785E+14 	 9.943703E-51 
1.855295E+14 	 1.053311E-50 
1.834050E+14 	 1.115745E-50 
1.813049E+14 	 1.181879E-50 
1.792288E+14 	 1.251934E-50 
1.771765E+14 	 1.326141E-50 
1.751477E+14 	 1.404747E-50 
1.731422E+14 	 1.488012E-50 
1.711596E+14 	 1.576213E-50 
1.691997E+14 	 1.669641E-50 
1.672622E+14 	 1.768608E-50 
1.653470E+14 	 1.873440E-50 
1.634536E+14 	 1.984487E-50 
1.615820E+14 	 2.102115E-50 
1.597317E+14 	 2.226716E-50 
1.579027E+14 	 2.358703E-50 
1.560946E+14 	 2.498513E-50 
1.543072E+14 	 2.646610E-50 
1.525403E+14 	 2.803485E-50 
1.507936E+14 	 2.969659E-50 
1.490669E+14 	 3.145682E-50 
1.473600E+14 	 3.332140E-50 
1.456726E+14 	 3.529649E-50 
1.440046E+14 	 3.738866E-50 
1.423556E+14 	 3.960484E-50 
1.407255E+14 	 4.195238E-50 
1.391141E+14 	 4.443906E-50 
1.375212E+14 	 4.707315E-50 
1.359465E+14 	 4.986336E-50 
1.343898E+14 	 5.281897E-50 
1.328509E+14 	 5.594976E-50 
1.313297E+14 	 5.926613E-50 
1.298259E+14 	 6.277908E-50 
1.283393E+14 	 6.650025E-50 
1.268697E+14 	 7.044199E-50 
1.254169E+14 	 7.461737E-50 
1.239808E+14 	 7.904024E-50 
1.225612E+14 	 8.372528E-50 
1.211578E+14 	 8.868801E-50 
1.197704E+14 	 9.394491E-50 
1.183990E+14 	 9.951341E-50 
1.170432E+14 	 1.054120E-49 
1.157030E+14 	 1.116602E-49 
1.143781E+14 	 1.182787E-49 
1.130684E+14 	 1.252896E-49 
1.117737E+14 	 1.327160E-49 
1.104938E+14 	 1.405826E-49 
1.092286E+14 	 1.489155E-49 
1.079778E+14 	 1.577423E-49 
1.067414E+14 	 1.670924E-49 
1.055191E+14 	 1.769966E-49 
1.043109E+14 	 1.874879E-49 
1.031164E+14 	 1.986011E-49 
1.019357E+14 	 2.103730E-49 
1.007684E+14 	 2.228426E-49 
9.961457E+13 	 2.360514E-49 
9.847391E+13 	 2.500432E-49 
9.734632E+13 	 2.648642E-49 
9.623163E+13 	 2.805638E-49 
9.512971E+13 	 2.971940E-49 
9.404041E+13 	 3.148099E-49 
9.296358E+13 	 3.334699E-49 
9.189909E+13 	 3.532360E-49 
9.084678E+13 	 3.741738E-49 
8.980652E+13 	 3.963526E-49 
8.877817E+13 	 4.198460E-49 
8.776160E+13 	 4.447320E-49 
8.675667E+13 	 4.710930E-49 
8.576324E+13 	 4.990166E-49 
8.478119E+13 	 5.285954E-49 
8.381039E+13 	 5.599274E-49 
8.285070E+13 	 5.931165E-49 
8.190200E+13 	 6.282729E-49 
8.096417E+13 	 6.655132E-49 
8.003707E+13 	 7.049609E-49 
7.912059E+13 	 7.467468E-49 
7.821460E+13 	 7.910095E-49 
7.731899E+13 	 8.378958E-49 
7.643364E+13 	 8.875613E-49 
7.555842E+13 	 9.401707E-49 
7.469322E+13 	 9.958984E-49 
7.383793E+13 	 1.054929E-48 
7.299243E+13 	 1.117459E-48 
7.215662E+13 	 1.183696E-48 
7.133038E+13 	 1.253858E-48 
7.051359E+13 	 1.328179E-48 
6.970616E+13 	 1.406906E-48 
6.890798E+13 	 1.490299E-48 
6.811893E+13 	 1.578635E-48 
6.733892E+13 	 1.672207E-48 
6.656785E+13 	 1.771326E-48 
6.580560E+13 	 1.876319E-48 
6.505208E+13 	 1.987536E-48 
6.430719E+13 	 2.105346E-48 
6.357082E+13 	 2.230138E-48 
6.284289E+13 	 2.362327E-48 
6.212330E+13 	 2.502352E-48 
6.141194E+13 	 2.650677E-48 
6.070873E+13 	 2.807793E-48 
6.001358E+13 	 2.974222E-48 
5.932638E+13 	 3.150517E-48 
5.864705E+13 	 3.337260E-48 
5.797550E+13 	 3.535073E-48 
5.731164E+13 	 3.744612E-48 
5.665538E+13 	 3.966570E-48 
5.600664E+13 	 4.201685E-48 
5.536532E+13 	 4.450735E-48 
5.473135E+13 	 4.714549E-48 
5.410464E+13 	 4.993999E-48 
5.348510E+13 	 5.290014E-48 
5.287266E+13 	 5.603574E-48 
5.226723E+13 	 5.935721E-48 
5.166874E+13 	 6.287555E-48 
5.107709E+13 	 6.660244E-48 
5.049222E+13 	 7.055024E-48 
4.991405E+13 	 7.473203E-48 
4.934250E+13 	 7.916171E-48 
4.877750E+13 	 8.385394E-48 
4.821896E+13 	 8.882430E-48 
4.766682E+13 	 9.408928E-48 
4.712100E+13 	 9.966633E-48 
4.658143E+13 	 1.055740E-47 
4.604804E+13 	 1.118318E-47 
4.552076E+13 	 1.184605E-47 
4.499951E+13 	 1.254821E-47 
4.448424E+13 	 1.329199E-47 
4.397486E+13 	 1.407987E-47 
4.347132E+13 	 1.491444E-47 
4.297354E+13 	 1.579848E-47 
4.248147E+13 	 1.673491E-47 
4.199502E+13 	 1.772686E-47 
4.151415E+13 	 1.877760E-47 
4.103878E+13 	 1.989063E-47 
4.056886E+13 	 2.106963E-47 
4.010432E+13 	 2.231851E-47 
3.964510E+13 	 2.364142E-47 
3.919113E+13 	 2.504274E-47 
3.874237E+13 	 2.652713E-47 
3.829874E+13 	 2.809950E-47 
3.786019E+13 	 2.976507E-47 
3.742667E+13 	 3.152936E-47 
3.699811E+13 	 3.339824E-47 
3.657445E+13 	 3.537789E-47 
3.615565E+13 	 3.747488E-47 
3.574164E+13 	 3.969616E-47 
3.533237E+13 	 4.204912E-47 
3.492779E+13 	 4.454154E-47 
3.452785E+13 	 4.718170E-47 
3.413248E+13 	 4.997835E-47 
3.374164E+13 	 5.294077E-47 
3.335527E+13 	 5.607878E-47 
3.297333E+13 	 5.940280E-47 
3.259576E+13 	 6.292384E-47 
3.222252E+13 	 6.665359E-47 
3.185355E+13 	 7.060442E-47 
3.148880E+13 	 7.478943E-47 
3.112823E+13 	 7.922251E-47 
3.077179E+13 	 8.391834E-47 
3.041943E+13 	 8.889253E-47 
3.007111E+13 	 9.416155E-47 
2.972678E+13 	 9.974288E-47 
2.938638E+13 	 1.056550E-46 
2.904989E+13 	 1.119177E-46 
2.871725E+13 	 1.185515E-46 
2.838841E+13 	 1.255785E-46 
2.806335E+13 	 1.330220E-46 
2.774200E+13 	 1.409068E-46 
2.742434E+13 	 1.492589E-46 
2.711031E+13 	 1.581061E-46 
2.679988E+13 	 1.674777E-46 
2.649300E+13 	 1.774048E-46 
2.618964E+13 	 1.879203E-46 
2.588975E+13 	 1.990591E-46 
2.559329E+13 	 2.108581E-46 
2.530023E+13 	 2.233565E-46 
2.501052E+13 	 2.365958E-46 
2.472414E+13 	 2.506197E-46 
2.444103E+13 	 2.654750E-46 
2.416116E+13 	 2.812108E-46 
2.388450E+13 	 2.978793E-46 
2.361100E+13 	 3.155358E-46 
2.334064E+13 	 3.342389E-46 
2.307338E+13 	 3.540506E-46 
2.280917E+13 	 3.750366E-46 
2.254799E+13 	 3.972665E-46 
2.228980E+13 	 4.208141E-46 
2.203456E+13 	 4.457575E-46 
2.178225E+13 	 4.721793E-46 
2.153283E+13 	 5.001673E-46 
2.128626E+13 	 5.298143E-46 
2.104252E+13 	 5.612185E-46 
2.080157E+13 	 5.944842E-46 
2.056338E+13 	 6.297217E-46 
2.032791E+13 	 6.670479E-46 
2.009514E+13 	 7.065865E-46 
1.986504E+13 	 7.484687E-46 
1.963757E+13 	 7.928335E-46 
1.941271E+13 	 8.398280E-46 
1.919042E+13 	 8.896080E-46 
1.897067E+13 	 9.423386E-46 
1.875345E+13 	 9.981949E-46 
1.853871E+13 	 1.057362E-45 
1.832643E+13 	 1.120036E-45 
1.811658E+13 	 1.186425E-45 
1.790913E+13 	 1.256749E-45 
1.770406E+13 	 1.331242E-45 
1.750133E+13 	 1.410150E-45 
1.730093E+13 	 1.493735E-45 
1.710282E+13 	 1.582275E-45 
1.690698E+13 	 1.676063E-45 
1.671339E+13 	 1.775410E-45 
1.652201E+13 	 1.880646E-45 
1.633282E+13 	 1.992119E-45 
1.614580E+13 	 2.110200E-45 
1.596091E+13 	 2.235281E-45 
1.577815E+13 	 2.367775E-45 
1.559748E+13 	 2.508122E-45 
1.541888E+13 	 2.656789E-45 
1.524232E+13 	 2.814267E-45 
1.506779E+13 	 2.981081E-45 
1.489525E+13 	 3.157781E-45 
1.472469E+13 	 3.344956E-45 
1.455608E+13 	 3.543225E-45 
1.438940E+13 	 3.753246E-45 
1.422463E+13 	 3.975716E-45 
1.406175E+13 	 4.211373E-45 
1.390074E+13 	 4.460998E-45 
1.374156E+13 	 4.725420E-45 
1.358421E+13 	 5.005515E-45 
1.342866E+13 	 5.302212E-45 
1.327490E+13 	 5.616495E-45 
1.312289E+13 	 5.949408E-45 
1.297262E+13 	 6.302053E-45 
1.282408E+13 	 6.675601E-45 
1.267723E+13 	 7.071291E-45 
1.253207E+13 	 7.490436E-45 
1.238857E+13 	 7.934424E-45 
1.224671E+13 	 8.404730E-45 
1.210648E+13 	 8.902912E-45 
1.196785E+13 	 9.430624E-45 
1.183081E+13 	 9.989615E-45 
1.169534E+13 	 1.058174E-44 
1.156142E+13 	 1.120896E-44 
1.142903E+13 	 1.187336E-44 
1.129816E+13 	 1.257715E-44 
1.116879E+13 	 1.332264E-44 
1.104090E+13 	 1.411233E-44 
1.091447E+13 	 1.494883E-44 
1.078949E+13 	 1.583490E-44 
1.066595E+13 	 1.677350E-44 
1.054381E+13 	 1.776774E-44 
1.042308E+13 	 1.882090E-44 
1.030373E+13 	 1.993649E-44 
1.018574E+13 	 2.111821E-44 
1.006911E+13 	 2.236997E-44 
9.953812E+12 	 2.369593E-44 
9.839834E+12 	 2.510048E-44 
9.727161E+12 	 2.658829E-44 
9.615778E+12 	 2.816429E-44 
9.505670E+12 	 2.983370E-44 
9.396824E+12 	 3.160206E-44 
9.289224E+12 	 3.347525E-44 
9.182855E+12 	 3.545946E-44 
9.077705E+12 	 3.756129E-44 
8.973759E+12 	 3.978770E-44 
8.871003E+12 	 4.214607E-44 
8.769424E+12 	 4.464424E-44 
8.669008E+12 	 4.729049E-44 
8.569742E+12 	 5.009359E-44 
8.471612E+12 	 5.306284E-44 
8.374607E+12 	 5.620809E-44 
8.278711E+12 	 5.953977E-44 
8.183914E+12 	 6.306893E-44 
8.090203E+12 	 6.680728E-44 
7.997564E+12 	 7.076722E-44 
7.905987E+12 	 7.496188E-44 
7.815458E+12 	 7.940517E-44 
7.725965E+12 	 8.411184E-44 
7.637497E+12 	 8.909749E-44 
7.550043E+12 	 9.437866E-44 
7.463589E+12 	 9.997286E-44 
7.378126E+12 	 1.058987E-43 
7.293641E+12 	 1.121757E-43 
7.210124E+12 	 1.188248E-43 
7.127563E+12 	 1.258680E-43 
7.045947E+12 	 1.333287E-43 
6.965266E+12 	 1.412317E-43 
6.885509E+12 	 1.496031E-43 
6.806665E+12 	 1.584706E-43 
6.728724E+12 	 1.678638E-43 
6.651676E+12 	 1.778138E-43 
6.575509E+12 	 1.883535E-43 
6.500215E+12 	 1.995180E-43 
6.425783E+12 	 2.113443E-43 
6.352203E+12 	 2.238715E-43 
6.279466E+12 	 2.371413E-43 
6.207562E+12 	 2.511976E-43 
6.136481E+12 	 2.660871E-43 
6.066214E+12 	 2.818592E-43 
5.996752E+12 	 2.985661E-43 
5.928085E+12 	 3.162633E-43 
5.860204E+12 	 3.350095E-43 
5.793100E+12 	 3.548669E-43 
5.726765E+12 	 3.759013E-43 
5.661190E+12 	 3.981825E-43 
5.596365E+12 	 4.217844E-43 
5.532283E+12 	 4.467852E-43 
5.468935E+12 	 4.732680E-43 
5.406311E+12 	 5.013205E-43 
5.344405E+12 	 5.310358E-43 
5.283208E+12 	 5.625125E-43 
5.222712E+12 	 5.958549E-43 
5.162908E+12 	 6.311736E-43 
5.103789E+12 	 6.685858E-43 
5.045347E+12 	 7.082156E-43 
4.987574E+12 	 7.501944E-43 
4.930463E+12 	 7.946615E-43 
4.874006E+12 	 8.417643E-43 
4.818195E+12 	 8.916590E-43 
4.763023E+12 	 9.445113E-43 
4.708483E+12 	 1.000496E-42 
4.654568E+12 	 1.059800E-42 
4.601270E+12 	 1.122618E-42 
4.548582E+12 	 1.189161E-42 
4.496498E+12 	 1.259647E-42 
4.445010E+12 	 1.334311E-42 
4.394111E+12 	 1.413401E-42 
4.343796E+12 	 1.497179E-42 
4.294056E+12 	 1.585923E-42 
4.244886E+12 	 1.679927E-42 
4.196279E+12 	 1.779503E-42 
4.148229E+12 	 1.884982E-42 
4.100729E+12 	 1.996712E-42 
4.053773E+12 	 2.115065E-42 
4.007354E+12 	 2.240434E-42 
3.961467E+12 	 2.373234E-42 
3.916105E+12 	 2.513905E-42 
3.871263E+12 	 2.662914E-42 
3.826935E+12 	 2.820756E-42 
3.783114E+12 	 2.987953E-42 
3.739794E+12 	 3.165061E-42 
3.696971E+12 	 3.352667E-42 
3.654638E+12 	 3.551394E-42 
3.612790E+12 	 3.761899E-42 
3.571421E+12 	 3.984882E-42 
3.530526E+12 	 4.221082E-42 
3.490099E+12 	 4.471283E-42 
3.450135E+12 	 4.736314E-42 
3.410628E+12 	 5.017054E-42 
3.371574E+12 	 5.314435E-42 
3.332967E+12 	 5.629443E-42 
3.294802E+12 	 5.963123E-42 
3.257075E+12 	 6.316582E-42 
3.219779E+12 	 6.690991E-42 
3.182910E+12 	 7.087593E-42 
3.146463E+12 	 7.507704E-42 
3.110434E+12 	 7.952716E-42 
3.074818E+12 	 8.424105E-42 
3.039609E+12 	 8.923436E-42 
3.004803E+12 	 9.452364E-42 
2.970396E+12 	 1.001264E-41 
2.936383E+12 	 1.060613E-41 
2.902759E+12 	 1.123480E-41 
2.869521E+12 	 1.190073E-41 
2.836663E+12 	 1.260614E-41 
2.804181E+12 	 1.335336E-41 
2.772071E+12 	 1.414486E-41 
2.740329E+12 	 1.498329E-41 
2.708950E+12 	 1.587141E-41 
2.677931E+12 	 1.681217E-41 
2.647267E+12 	 1.780869E-41 
2.616954E+12 	 1.886429E-41 
2.586988E+12 	 1.998245E-41 
2.557365E+12 	 2.116689E-41 
2.528081E+12 	 2.242154E-41 
2.499133E+12 	 2.375055E-41 
2.470516E+12 	 2.515835E-41 
2.442227E+12 	 2.664958E-41 
2.414262E+12 	 2.822921E-41 
2.386617E+12 	 2.990247E-41 
2.359288E+12 	 3.167491E-41 
2.332273E+12 	 3.355241E-41 
2.305567E+12 	 3.554120E-41 
2.279166E+12 	 3.764787E-41 
2.253068E+12 	 3.987941E-41 
2.227269E+12 	 4.224322E-41 
2.201765E+12 	 4.474715E-41 
2.176553E+12 	 4.739949E-41 
2.151630E+12 	 5.020905E-41 
2.126993E+12 	 5.318515E-41 
2.102637E+12 	 5.633765E-41 
2.078561E+12 	 5.967701E-41 
2.054760E+12 	 6.321430E-41 
2.031231E+12 	 6.696127E-41 
2.007972E+12 	 7.093033E-41 
1.984979E+12 	 7.513466E-41 
1.962250E+12 	 7.958820E-41 
1.939781E+12 	 8.430571E-41 
1.917569E+12 	 8.930285E-41 
1.895612E+12 	 9.459619E-41 
1.873905E+12 	 1.002033E-40 
1.852448E+12 	 1.061427E-40 
1.831236E+12 	 1.124343E-40 
1.810267E+12 	 1.190987E-40 
1.789538E+12 	 1.261581E-40 
1.769047E+12 	 1.336360E-40 
1.748790E+12 	 1.415572E-40 
1.728765E+12 	 1.499479E-40 
1.708970E+12 	 1.588359E-40 
1.689401E+12 	 1.682507E-40 
1.670056E+12 	 1.782236E-40 
1.650933E+12 	 1.887877E-40 
1.632028E+12 	 1.999779E-40 
1.613340E+12 	 2.118314E-40 
1.594866E+12 	 2.243875E-40 
1.576604E+12 	 2.376878E-40 
1.558551E+12 	 2.517765E-40 
1.540704E+12 	 2.667003E-40 
1.523062E+12 	 2.825087E-40 
1.505622E+12 	 2.992542E-40 
1.488382E+12 	 3.169922E-40 
1.471339E+12 	 3.357816E-40 
1.454491E+12 	 3.556847E-40 
1.437836E+12 	 3.767676E-40 
1.421372E+12 	 3.991001E-40 
1.405096E+12 	 4.227564E-40 
1.389007E+12 	 4.478149E-40 
1.373102E+12 	 4.743586E-40 
1.357379E+12 	 5.024758E-40 
1.341836E+12 	 5.322596E-40 
1.326471E+12 	 5.638087E-40 
1.311282E+12 	 5.972279E-40 
1.296267E+12 	 6.326281E-40 
1.281423E+12 	 6.701265E-40 
1.266750E+12 	 7.098476E-40 
1.252245E+12 	 7.519231E-40 
1.237906E+12 	 7.964926E-40 
1.223731E+12 	 8.437039E-40 
1.209718E+12 	 8.937137E-40 
1.195866E+12 	 9.466877E-40 
1.182173E+12 	 1.002802E-39 
1.168636E+12 	 1.062242E-39 
1.155254E+12 	 1.125205E-39 
1.142026E+12 	 1.191901E-39 
1.128949E+12 	 1.262549E-39 
1.116022E+12 	 1.337386E-39 
1.103242E+12 	 1.416658E-39 
1.090610E+12 	 1.500629E-39 
1.078121E+12 	 1.589577E-39 
1.065776E+12 	 1.683798E-39 
1.053572E+12 	 1.783603E-39 
1.041508E+12 	 1.889325E-39 
1.029582E+12 	 2.001313E-39 
1.017793E+12 	 2.119938E-39 
1.006138E+12 	 2.245596E-39 
9.946172E+11 	 2.378701E-39 
9.832282E+11 	 2.519696E-39 
9.719695E+11 	 2.669049E-39 
9.608398E+11 	 2.827254E-39 
9.498375E+11 	 2.994837E-39 
9.389612E+11 	 3.172353E-39 
9.282094E+11 	 3.360391E-39 
9.175808E+11 	 3.559575E-39 
9.070738E+11 	 3.770565E-39 
8.966872E+11 	 3.994062E-39 
8.864195E+11 	 4.230806E-39 
8.762694E+11 	 4.481583E-39 
8.662355E+11 	 4.747224E-39 
8.563165E+11 	 5.028611E-39 
8.465111E+11 	 5.326677E-39 
8.368179E+11 	 5.642411E-39 
8.272358E+11 	 5.976859E-39 
8.177633E+11 	 6.331131E-39 
8.083994E+11 	 6.706403E-39 
7.991426E+11 	 7.103919E-39 
7.899919E+11 	 7.524996E-39 
7.809459E+11 	 7.971033E-39 
7.720035E+11 	 8.443508E-39 
7.631636E+11 	 8.943989E-39 
7.544248E+11 	 9.474135E-39 
7.457861E+11 	 1.003570E-38 
7.372463E+11 	 1.063056E-38 
7.288044E+11 	 1.126068E-38 
7.204590E+11 	 1.192814E-38 
7.122093E+11 	 1.263517E-38 
7.040540E+11 	 1.338411E-38 
6.959921E+11 	 1.417744E-38 
6.880225E+11 	 1.501779E-38 
6.801441E+11 	 1.590796E-38 
6.723560E+11 	 1.685089E-38 
6.646571E+11 	 1.784970E-38 
6.570463E+11 	 1.890773E-38 
6.495226E+11 	 2.002847E-38 
6.420851E+11 	 2.121563E-38 
6.347328E+11 	 2.247317E-38 
6.274647E+11 	 2.380524E-38 
6.202798E+11 	 2.521627E-38 
6.131771E+11 	 2.671094E-38 
6.061558E+11 	 2.829421E-38 
5.992149E+11 	 2.997132E-38 
5.923535E+11 	 3.174784E-38 
5.855706E+11 	 3.362966E-38 
5.788654E+11 	 3.562302E-38 
5.722370E+11 	 3.773454E-38 
5.656845E+11 	 3.997122E-38 
5.592070E+11 	 4.234048E-38 
5.528037E+11 	 4.485016E-38 
5.464737E+11 	 4.750861E-38 
5.402162E+11 	 5.032464E-38 
5.340304E+11 	 5.330758E-38 
5.279153E+11 	 5.646733E-38 
5.218703E+11 	 5.981438E-38 
5.158946E+11 	 6.335981E-38 
5.099872E+11 	 6.711540E-38 
5.041475E+11 	 7.109360E-38 
4.983746E+11 	 7.530760E-38 
4.926679E+11 	 7.977138E-38 
4.870265E+11 	 8.449975E-38 
4.814497E+11 	 8.950839E-38 
4.759368E+11 	 9.481391E-38 
4.704870E+11 	 1.004339E-37 
4.650996E+11 	 1.063870E-37 
4.597739E+11 	 1.126930E-37 
4.545091E+11 	 1.193728E-37 
4.493047E+11 	 1.264485E-37 
4.441598E+11 	 1.339436E-37 
4.390739E+11 	 1.418829E-37 
4.340462E+11 	 1.502929E-37 
4.290760E+11 	 1.592014E-37 
4.241628E+11 	 1.686379E-37 
4.193059E+11 	 1.786337E-37 
4.145045E+11 	 1.892220E-37 
4.097581E+11 	 2.004380E-37 
